time,ene-0,ene-1,d00-re,d00-im,d01-re,d01-im,d10-re,d10-im,d11-re,d11-im
979,-1.0886,1.0295,0.0,0.0,0.0023073116727303166,-5.118108621250998e-08,-0.0023073116727303166,-5.118108621250998e-08,0.0,0.0
980,-1.089,1.0253,0.0,0.0,-0.008223491553404003,1.0614818723271335e-08,0.008223491553404003,1.0614818723271335e-08,0.0,0.0
981,-1.1629,0.9489,0.0,0.0,0.002325330186221185,-2.405152504839247e-07,-0.002325330186221185,-2.405152504839247e-07,0.0,0.0
982,-1.1623,0.9482,0.0,0.0,0.0022467840523697612,4.332039575705028e-07,-0.0022467840523697612,4.332039575705028e-07,0.0,0.0
983,-1.1738,0.9369,0.0,0.0,0.002082216988176604,-4.509490028970913e-08,-0.002082216988176604,-4.509490028970913e-08,0.0,0.0
984,-1.1878,0.9243,0.0,0.0,0.015416919688021441,-2.3338684700170265e-08,-0.015416919688021441,-2.3338684700170265e-08,0.0,0.0
985,-1.179,0.9389,0.0,0.0,0.0017460638435737791,-9.053011651718846e-08,-0.0017460638435737791,-9.053011651718846e-08,0.0,0.0
986,-1.1864,0.9367,0.0,0.0,0.0018282866049671848,-3.463930080875171e-09,-0.0018282866049671848,-3.463930080875171e-09,0.0,0.0
987,-1.17,0.9565,0.0,0.0,0.014762419214845553,-1.426440330234078e-09,-0.014762419214845553,-1.426440330234078e-09,0.0,0.0
988,-1.1848,0.9411,0.0,0.0,0.013211854723380115,2.005554746123551e-09,-0.013211854723380115,2.005554746123551e-09,0.0,0.0
989,-1.1945,0.9236,0.0,0.0,-0.012774305660532724,-1.020522418388364e-09,0.012774305660532724,-1.020522418388364e-09,0.0,0.0
990,-1.1367,0.967,0.0,0.0,-0.013631476428791396,-3.501911770358451e-09,0.013631476428791396,-3.501911770358451e-09,0.0,0.0
991,-1.1982,0.8953,0.0,0.0,0.0012863334740681534,-2.4655281984418694e-09,-0.0012863334740681534,-2.4655281984418694e-09,0.0,0.0
992,-1.2018,0.8849,0.0,0.0,-0.0014798881636749503,-1.5281401019945096e-08,0.0014798881636749503,-1.5281401019945096e-08,0.0,0.0
993,-1.2756,0.8012,0.0,0.0,0.0016592528940907933,-3.1594688579771956e-08,-0.0016592528940907933,-3.1594688579771956e-08,0.0,0.0
994,-1.2742,0.7875,0.0,0.0,0.0017855648006363906,7.474188783277848e-10,-0.0017855648006363906,7.474188783277848e-10,0.0,0.0
995,-1.2717,0.7682,0.0,0.0,0.0016106667169037815,1.7452434390809404e-08,-0.0016106667169037815,1.7452434390809404e-08,0.0,0.0
996,-1.1825,0.8294,0.0,0.0,-0.03502519477390184,-2.4618819562514745e-09,0.03502519477390184,-2.4618819562514745e-09,0.0,0.0
997,-1.1626,0.8218,0.0,0.0,-0.03836758344843051,-2.545380902411518e-09,0.03836758344843051,-2.545380902411518e-09,0.0,0.0
998,-1.1454,0.8174,0.0,0.0,-0.0003416225078884171,-1.4410556843472442e-08,0.0003416225078884171,-1.4410556843472442e-08,0.0,0.0
999,-1.1448,0.8112,0.0,0.0,-3.282529531903024e-06,-7.281849507734515e-08,3.282529531903024e-06,-7.281849507734515e-08,0.0,0.0
1000,-1.0787,0.8838,0.0,0.0,0.04318670021006913,6.971311214519214e-09,-0.04318670021006913,6.971311214519214e-09,0.0,0.0
1001,-1.0948,0.8823,0.0,0.0,-0.03616464545840025,0.009793198816369015,0.03616464545840025,0.009793198816369015,0.0,0.0
1002,-1.1166,0.8915,0.0,0.0,-0.00032980260612122024,0.0031275642388112397,0.00032980260612122024,0.0031275642388112397,0.0,0.0
1003,-1.1372,0.9029,0.0,0.0,-0.0017664220291368174,0.004945215970723106,0.0017664220291368174,0.004945215970723106,0.0,0.0
1004,-1.1433,0.9118,0.0,0.0,0.02604541181950676,0.019532919413945568,-0.02604541181950676,0.019532919413945568,0.0,0.0
1005,-1.0792,0.99,0.0,0.0,0.007454742158262408,0.015474955709551893,-0.007454742158262408,0.015474955709551893,0.0,0.0
1006,-1.0766,1.0152,0.0,0.0,0.024269388019268565,-0.006991973253598119,-0.024269388019268565,-0.006991973253598119,0.0,0.0
1007,-1.0742,1.0448,0.0,0.0,0.008114711994723887,-0.0025037833560894295,-0.008114711994723887,-0.0025037833560894295,0.0,0.0
1008,-1.0351,1.1094,0.0,0.0,-0.003492796164882464,-0.012860296205522872,0.003492796164882464,-0.012860296205522872,0.0,0.0
1009,-0.9839,1.183,0.0,0.0,-0.005406161754292197,-0.010884944498876425,0.005406161754292197,-0.010884944498876425,0.0,0.0
1010,-0.979,1.2074,0.0,0.0,0.008556515006793405,-7.062163415763221e-05,-0.008556515006793405,-7.062163415763221e-05,0.0,0.0
1011,-0.9937,1.2074,0.0,0.0,-0.003950399559777026,0.004462392734011646,0.003950399559777026,0.004462392734011646,0.0,0.0
1012,-0.92,1.2893,0.0,0.0,0.0032588289576654574,-0.0015050472347886753,-0.0032588289576654574,-0.0015050472347886753,0.0,0.0
1013,-0.8882,1.3219,0.0,0.0,0.0019542338872937425,-0.0014875148869231928,-0.0019542338872937425,-0.0014875148869231928,0.0,0.0
1014,-0.8792,1.3224,0.0,0.0,-0.0003704885918957102,0.005740096768229197,0.0003704885918957102,0.005740096768229197,0.0,0.0
1015,-0.7992,1.3871,0.0,0.0,0.002216976022463283,0.011776146860912115,-0.002216976022463283,0.011776146860912115,0.0,0.0
1016,-0.7861,1.384,0.0,0.0,0.011187582600679204,0.00764708143380574,-0.011187582600679204,0.00764708143380574,0.0,0.0
1017,-0.7739,1.3812,0.0,0.0,0.01296725264310779,-0.001288642760788737,-0.01296725264310779,-0.001288642760788737,0.0,0.0
1018,-0.7677,1.3755,0.0,0.0,0.00032846565065140873,0.00966254180454653,-0.00032846565065140873,0.00966254180454653,0.0,0.0
1019,-0.7714,1.3637,0.0,0.0,0.015784886295735462,-0.009226512009278471,-0.015784886295735462,-0.009226512009278471,0.0,0.0
1020,-0.7756,1.3554,0.0,0.0,0.016481014700585023,0.00642255176486478,-0.016481014700585023,0.00642255176486478,0.0,0.0
1021,-0.7807,1.35,0.0,0.0,0.0045672221969855,0.002278354432668264,-0.0045672221969855,0.002278354432668264,0.0,0.0
1022,-0.7919,1.3419,0.0,0.0,0.021941870087733142,-0.002157846128275712,-0.021941870087733142,-0.002157846128275712,0.0,0.0
1023,-0.8693,1.2704,0.0,0.0,-0.009809606906225793,-0.01430329655237166,0.009809606906225793,-0.01430329655237166,0.0,0.0
1024,-0.8742,1.2728,0.0,0.0,-0.0005418315894926846,0.0013363781481313237,0.0005418315894926846,0.0013363781481313237,0.0,0.0
1025,-0.9659,1.1898,0.0,0.0,0.013241328514419141,0.021706383612936808,-0.013241328514419141,0.021706383612936808,0.0,0.0
1026,-0.9833,1.1817,0.0,0.0,0.023610329743354686,-0.0027881902469402333,-0.023610329743354686,-0.0027881902469402333,0.0,0.0
1027,-1.0784,1.0936,0.0,0.0,-0.018467608987318522,-0.0016757521400023307,0.018467608987318522,-0.0016757521400023307,0.0,0.0
1028,-1.0809,1.0934,0.0,0.0,-0.006210765864306008,0.0047388994334499265,0.006210765864306008,0.0047388994334499265,0.0,0.0
1029,-1.1565,1.0175,0.0,0.0,0.0024946373652618556,-0.0016859312327838496,-0.0024946373652618556,-0.0016859312327838496,0.0,0.0
1030,-1.1696,1.0023,0.0,0.0,0.0012064199993953315,-0.002253347288312472,-0.0012064199993953315,-0.002253347288312472,0.0,0.0
1031,-1.1846,0.9833,0.0,0.0,0.006760740728023908,-0.0029942940867523056,-0.006760740728023908,-0.0029942940867523056,0.0,0.0
1032,-1.1914,0.9685,0.0,0.0,0.008209514291674155,-0.006103809426721091,-0.008209514291674155,-0.006103809426721091,0.0,0.0
1033,-1.189,0.9585,0.0,0.0,0.008825121514819165,0.004264887948698588,-0.008825121514819165,0.004264887948698588,0.0,0.0
1034,-1.1841,0.9468,0.0,0.0,0.007021447044637145,-0.0020019085039331558,-0.007021447044637145,-0.0020019085039331558,0.0,0.0
1035,-1.1757,0.9356,0.0,0.0,-0.00040786257434725806,0.007749783922168529,0.00040786257434725806,0.007749783922168529,0.0,0.0
1036,-1.1576,0.9328,0.0,0.0,0.0017981139508416667,0.010938422717668884,-0.0017981139508416667,0.010938422717668884,0.0,0.0
1037,-1.2015,0.8666,0.0,0.0,-0.006245709018630627,0.0025097692703519945,0.006245709018630627,0.0025097692703519945,0.0,0.0
1038,-1.1129,0.9332,0.0,0.0,0.003542324287968662,-6.952776150051374e-05,-0.003542324287968662,-6.952776150051374e-05,0.0,0.0
1039,-1.1004,0.9252,0.0,0.0,0.010767353188236189,0.001297606439506791,-0.010767353188236189,0.001297606439506791,0.0,0.0
1040,-1.0935,0.9153,0.0,0.0,-0.011502374843116631,-0.00018025502121733137,0.011502374843116631,-0.00018025502121733137,0.0,0.0
1041,-1.0019,0.995,0.0,0.0,0.00762277315253644,-0.0002959320547076101,-0.00762277315253644,-0.0002959320547076101,0.0,0.0
1042,-0.9848,1.005,0.0,0.0,-0.0010913506729367853,-0.004632246849380876,0.0010913506729367853,-0.004632246849380876,0.0,0.0
1043,-0.976,1.0125,0.0,0.0,0.0038170078663117457,0.007943338611775326,-0.0038170078663117457,0.007943338611775326,0.0,0.0
1044,-0.8893,1.1017,0.0,0.0,0.0076276348087903,-0.0007922980426212289,-0.0076276348087903,-0.0007922980426212289,0.0,0.0
1045,-0.8856,1.107,0.0,0.0,0.00014534832931461738,-0.0001909688961867751,-0.00014534832931461738,-0.0001909688961867751,0.0,0.0
1046,-0.8035,1.1959,0.0,0.0,-0.0005421658283601376,0.000433993976711755,0.0005421658283601376,0.000433993976711755,0.0,0.0
1047,-0.8818,1.134,0.0,0.0,-0.002270332699849395,-0.003827338885851198,0.002270332699849395,-0.003827338885851198,0.0,0.0
1048,-0.8015,1.2267,0.0,0.0,7.219559536981936e-05,-0.00022210476595758906,-7.219559536981936e-05,-0.00022210476595758906,0.0,0.0
1049,-0.7925,1.2494,0.0,0.0,-0.001143036155985633,-0.0005804513713592841,0.001143036155985633,-0.0005804513713592841,0.0,0.0
1050,-0.7978,1.2674,0.0,0.0,0.0037130899638854902,0.0014593172806508055,-0.0037130899638854902,0.0014593172806508055,0.0,0.0
1051,-0.7933,1.2897,0.0,0.0,-0.0018132154705802189,0.005683580014278077,0.0018132154705802189,0.005683580014278077,0.0,0.0
1052,-0.8039,1.2992,0.0,0.0,0.001517110219368565,-0.00012125882257674164,-0.001517110219368565,-0.00012125882257674164,0.0,0.0
1053,-0.8103,1.3115,0.0,0.0,-0.0004685421214657468,-0.00800441316846444,0.0004685421214657468,-0.00800441316846444,0.0,0.0
1054,-0.8222,1.3164,0.0,0.0,-3.231482141237495e-05,0.007999551512210582,3.231482141237495e-05,0.007999551512210582,0.0,0.0
1055,-0.9212,1.2343,0.0,0.0,-0.004383086966370556,0.0020472130631488126,0.004383086966370556,0.0020472130631488126,0.0,0.0
1056,-0.9432,1.2227,0.0,0.0,-0.005476959623489031,0.004494601206693467,0.005476959623489031,0.004494601206693467,0.0,0.0
1057,-0.9676,1.2104,0.0,0.0,-0.0011401495475849039,0.0004624954365000086,0.0011401495475849039,0.0004624954365000086,0.0,0.0
1058,-0.9962,1.1963,0.0,0.0,-0.0018642324758941613,-0.003132729748580966,0.0018642324758941613,-0.003132729748580966,0.0,0.0
1059,-1.091,1.1164,0.0,0.0,-0.000763978894942495,0.001952653849011238,0.000763978894942495,0.001952653849011238,0.0,0.0
1060,-1.1087,1.1103,0.0,0.0,0.0014620215769420152,-0.005570242652859969,-0.0014620215769420152,-0.005570242652859969,0.0,0.0
1061,-1.1296,1.0939,0.0,0.0,-0.005817275561259223,-0.005273985474890381,0.005817275561259223,-0.005273985474890381,0.0,0.0
1062,-1.1346,1.088,0.0,0.0,-0.002512412795940031,-0.0014577980130714744,0.002512412795940031,-0.0014577980130714744,0.0,0.0
1063,-1.2057,1.0163,0.0,0.0,-0.012802564037508285,-0.008599662206046412,0.012802564037508285,-0.008599662206046412,0.0,0.0
1064,-1.2,1.025,0.0,0.0,0.006357223258953537,0.012963910254433261,-0.006357223258953537,0.012963910254433261,0.0,0.0
1065,-1.2668,0.9646,0.0,0.0,0.0009940263918048276,0.0003472741832835292,-0.0009940263918048276,0.0003472741832835292,0.0,0.0
1066,-1.2608,0.9793,0.0,0.0,0.001656882836667037,0.00044958166207569326,-0.001656882836667037,0.00044958166207569326,0.0,0.0
1067,-1.2558,0.9933,0.0,0.0,-0.001212436299009483,0.006218362202202665,0.001212436299009483,0.006218362202202665,0.0,0.0
1068,-1.3311,0.9252,0.0,0.0,0.00045262019723435573,0.007782903955397951,-0.00045262019723435573,0.007782903955397951,0.0,0.0
1069,-1.3367,0.9253,0.0,0.0,-0.0024801435525550358,0.00035465782371907887,0.0024801435525550358,0.00035465782371907887,0.0,0.0
1070,-1.3469,0.9195,0.0,0.0,-0.002540397704751312,0.00936324609141828,0.002540397704751312,0.00936324609141828,0.0,0.0
1071,-1.3488,0.9204,0.0,0.0,-0.0036246685907684135,-0.008535549114198635,0.0036246685907684135,-0.008535549114198635,0.0,0.0
1072,-1.3468,0.9237,0.0,0.0,0.0013902209911428218,-0.009228638983889535,-0.0013902209911428218,-0.009228638983889535,0.0,0.0
1073,-1.3434,0.9271,0.0,0.0,-0.0022824260697808713,0.004002966218021886,0.0022824260697808713,0.004002966218021886,0.0,0.0
1074,-1.3454,0.924,0.0,0.0,-0.007690532486574611,-0.0029640606619236146,0.007690532486574611,-0.0029640606619236146,0.0,0.0
1075,-1.3281,0.9398,0.0,0.0,0.005366660797229586,0.00500720208795982,-0.005366660797229586,0.00500720208795982,0.0,0.0
1076,-1.3254,0.9412,0.0,0.0,-3.8467855108666373e-05,0.005826391166735211,3.8467855108666373e-05,0.005826391166735211,0.0,0.0
1077,-1.2511,1.0144,0.0,0.0,0.002256173126010028,0.007053047810287234,-0.002256173126010028,0.007053047810287234,0.0,0.0
1078,-1.2497,1.01,0.0,0.0,-0.0047291761209422075,0.008698414598702941,0.0047291761209422075,0.008698414598702941,0.0,0.0
1079,-1.2542,0.989,0.0,0.0,-0.007603934234552733,0.01047534995948873,0.007603934234552733,0.01047534995948873,0.0,0.0
1080,-1.1836,1.0437,0.0,0.0,0.019586701486253893,-0.004618573441166895,-0.019586701486253893,-0.004618573441166895,0.0,0.0
1081,-1.1836,1.029,0.0,0.0,-0.0039431070753962365,-0.01528687038323069,0.0039431070753962365,-0.01528687038323069,0.0,0.0
1082,-1.1797,1.0202,0.0,0.0,-0.0025648579127785444,-0.01795500810605217,0.0025648579127785444,-0.01795500810605217,0.0,0.0
1083,-1.1556,1.0334,0.0,0.0,-0.007587829998211823,-0.005500052490694866,0.007587829998211823,-0.005500052490694866,0.0,0.0
1084,-1.0572,1.1232,0.0,0.0,-0.0028671921610654563,-0.00028965444106981357,0.0028671921610654563,-0.00028965444106981357,0.0,0.0
1085,-1.0397,1.135,0.0,0.0,0.00012232230988227347,-0.00012864550154745,-0.00012232230988227347,-0.00012864550154745,0.0,0.0
1086,-1.0277,1.1435,0.0,0.0,-0.005148797826353489,-0.010570152256438998,0.005148797826353489,-0.010570152256438998,0.0,0.0
1087,-1.0237,1.1463,0.0,0.0,-0.0015328194461388498,-0.010611780188112674,0.0015328194461388498,-0.010611780188112674,0.0,0.0
1088,-0.9422,1.2291,0.0,0.0,-0.00035645055946268973,-0.008417653950042531,0.00035645055946268973,-0.008417653950042531,0.0,0.0
1089,-0.9348,1.2395,0.0,0.0,-0.0067847451557773416,-0.0038656244288503444,0.0067847451557773416,-0.0038656244288503444,0.0,0.0
1090,-0.857,1.3219,0.0,0.0,0.00045012859840425247,-0.001705955179479435,-0.00045012859840425247,-0.001705955179479435,0.0,0.0
1091,-0.8531,1.3317,0.0,0.0,0.0009526111575922587,0.001878148966920835,-0.0009526111575922587,0.001878148966920835,0.0,0.0
1092,-0.8562,1.3353,0.0,0.0,0.009593870909960759,0.0031786116294767685,-0.009593870909960759,0.0031786116294767685,0.0,0.0
1093,-0.7856,1.413,0.0,0.0,-0.0006598786804067201,-0.0070761406774930685,0.0006598786804067201,-0.0070761406774930685,0.0,0.0
1094,-0.7904,1.4153,0.0,0.0,0.002497098578740372,-0.0074261799277709805,-0.002497098578740372,-0.0074261799277709805,0.0,0.0
1095,-0.8,1.4121,0.0,0.0,-0.001467703637688714,0.009533707913819243,0.001467703637688714,0.009533707913819243,0.0,0.0
1096,-0.727,1.4909,0.0,0.0,0.0041053648528688105,-0.004801189404202507,-0.0041053648528688105,-0.004801189404202507,0.0,0.0
1097,-0.7275,1.4953,0.0,0.0,-0.002056571751437493,-0.0008886803778540012,0.002056571751437493,-0.0008886803778540012,0.0,0.0
1098,-0.7319,1.4944,0.0,0.0,-0.0017456384486515665,-0.0025889534965867376,0.0017456384486515665,-0.0025889534965867376,0.0,0.0
1099,-0.7346,1.497,0.0,0.0,0.0004291019351063085,-0.0014889126130961778,-0.0004291019351063085,-0.0014889126130961778,0.0,0.0
1100,-0.7481,1.4912,0.0,0.0,0.0036447229228155856,0.0020249709857874036,-0.0036447229228155856,0.0020249709857874036,0.0,0.0
1101,-0.7583,1.4911,0.0,0.0,0.004800581697170774,0.004164312434946861,-0.004800581697170774,0.004164312434946861,0.0,0.0
1102,-0.7704,1.4914,0.0,0.0,0.0013516923653309823,-0.0033390462858541455,-0.0013516923653309823,-0.0033390462858541455,0.0,0.0
1103,-0.7825,1.494,0.0,0.0,0.0035578208172778398,-0.0052600082131605335,-0.0035578208172778398,-0.0052600082131605335,0.0,0.0
1104,-0.8719,1.4205,0.0,0.0,-0.000916270277094656,-0.01253365367596666,0.000916270277094656,-0.01253365367596666,0.0,0.0
1105,-0.8842,1.424,0.0,0.0,0.008479032360247513,0.008159682315072091,-0.008479032360247513,0.008159682315072091,0.0,0.0
1106,-0.9594,1.3636,0.0,0.0,-0.005789928744831262,-0.013230997494879687,0.005789928744831262,-0.013230997494879687,0.0,0.0
1107,-0.9645,1.3711,0.0,0.0,-0.00417251647987525,-0.010100394720909785,0.00417251647987525,-0.010100394720909785,0.0,0.0
1108,-1.0379,1.307,0.0,0.0,-0.00941824357779007,-0.005744654570967192,0.00941824357779007,-0.005744654570967192,0.0,0.0
1109,-1.0309,1.3197,0.0,0.0,-0.005246334804946553,-0.002977247904512209,0.005246334804946553,-0.002977247904512209,0.0,0.0
1110,-1.0927,1.2597,0.0,0.0,-0.004508274614907448,-0.0026221039151677447,0.004508274614907448,-0.0026221039151677447,0.0,0.0
1111,-1.1651,1.1848,0.0,0.0,0.004171908772843518,-0.0029275070839649055,-0.004171908772843518,-0.0029275070839649055,0.0,0.0
1112,-1.1653,1.1753,0.0,0.0,-0.004278865210428435,-0.005007505941475685,0.004278865210428435,-0.005007505941475685,0.0,0.0
1113,-1.24,1.0916,0.0,0.0,-0.004524074997732493,-0.003292860551442476,0.004524074997732493,-0.003292860551442476,0.0,0.0
1114,-1.2369,1.0871,0.0,0.0,-0.003136375990771361,-0.0010495100438020035,0.003136375990771361,-0.0010495100438020035,0.0,0.0
1115,-1.2326,1.085,0.0,0.0,0.0027132599699276174,0.004477585409804958,-0.0027132599699276174,0.004477585409804958,0.0,0.0
1116,-1.2963,1.0126,0.0,0.0,-0.004162185460335798,0.007378171072264115,0.004162185460335798,0.007378171072264115,0.0,0.0
1117,-1.2932,1.0043,0.0,0.0,0.00119788171559949,0.009118644011145956,-0.00119788171559949,0.009118644011145956,0.0,0.0
1118,-1.2918,0.9933,0.0,0.0,0.013193015805396408,-0.0036088682079433694,-0.013193015805396408,-0.0036088682079433694,0.0,0.0
1119,-1.2908,0.9805,0.0,0.0,0.005355114363626668,-0.006558678139972856,-0.005355114363626668,-0.006558678139972856,0.0,0.0
1120,-1.2896,0.9664,0.0,0.0,0.009224385034667408,-0.016013384139666874,-0.009224385034667408,-0.016013384139666874,0.0,0.0
1121,-1.2877,0.9519,0.0,0.0,-0.023091347938255142,-0.013250747973410994,0.023091347938255142,-0.013250747973410994,0.0,0.0
1122,-1.2915,0.9311,0.0,0.0,0.01686721251925102,-0.0046914982849747934,-0.01686721251925102,-0.0046914982849747934,0.0,0.0
1123,-1.2199,0.986,0.0,0.0,-0.0008019605844257754,-0.0172868342246623,0.0008019605844257754,-0.0172868342246623,0.0,0.0
1124,-1.2199,0.9696,0.0,0.0,-0.02027280272507987,0.007668655033432243,0.02027280272507987,0.007668655033432243,0.0,0.0
1125,-1.2111,0.9632,0.0,0.0,0.00409077988410723,-0.00512205871695726,-0.00409077988410723,-0.00512205871695726,0.0,0.0
1126,-1.2092,0.952,0.0,0.0,-5.016621546951673e-05,0.0020643504014436686,5.016621546951673e-05,0.0020643504014436686,0.0,0.0
1127,-1.2096,0.9403,0.0,0.0,-0.0005150924800964552,0.023130848895317756,0.0005150924800964552,0.023130848895317756,0.0,0.0
1128,-1.131,1.0095,0.0,0.0,0.02031564607081701,-0.0021052186993276785,-0.02031564607081701,-0.0021052186993276785,0.0,0.0
1129,-1.1227,1.0099,0.0,0.0,-0.014653943509681305,-0.009047542288433253,0.014653943509681305,-0.009047542288433253,0.0,0.0
1130,-1.1243,1.0028,0.0,0.0,0.01125503808120151,0.009760990343687192,-0.01125503808120151,0.009760990343687192,0.0,0.0
1131,-1.0535,1.0696,0.0,0.0,0.00305312012742401,-0.0005416796627347516,-0.00305312012742401,-0.0005416796627347516,0.0,0.0
1132,-1.0513,1.0695,0.0,0.0,-0.006358742526532868,-0.006173088028338595,0.006358742526532868,-0.006173088028338595,0.0,0.0
1133,-1.0524,1.0664,0.0,0.0,0.007379386486327579,0.001505715712523581,-0.007379386486327579,0.001505715712523581,0.0,0.0
1134,-1.0517,1.0654,0.0,0.0,0.0038249080577242678,0.002092213768848603,-0.0038249080577242678,0.002092213768848603,0.0,0.0
1135,-0.9719,1.1421,0.0,0.0,0.0011057533295888453,0.0017144934632752765,-0.0011057533295888453,0.0017144934632752765,0.0,0.0
1136,-0.9624,1.1487,0.0,0.0,0.0016063519969784807,-0.0010190031508090327,-0.0016063519969784807,-0.0010190031508090327,0.0,0.0
1137,-0.9574,1.1501,0.0,0.0,0.0022106254839816784,-0.00038549895557950264,-0.0022106254839816784,-0.00038549895557950264,0.0,0.0
1138,-0.9527,1.1508,0.0,0.0,-0.0005273985474890381,-0.001888510371811874,0.0005273985474890381,-0.001888510371811874,0.0,0.0
1139,-0.9522,1.1472,0.0,0.0,-0.004633766116960207,-0.008506075323159609,0.004633766116960207,-0.008506075323159609,0.0,0.0
1140,-0.9538,1.1416,0.0,0.0,-0.0027827512690062274,0.0025503641000717246,0.0027827512690062274,0.0025503641000717246,0.0,0.0
1141,-0.961,1.1308,0.0,0.0,0.008824513807787432,0.0056881378170160705,-0.008824513807787432,0.0056881378170160705,0.0,0.0
1142,-0.9641,1.1254,0.0,0.0,0.010950273004787667,0.0019146113888247843,-0.010950273004787667,0.0019146113888247843,0.0,0.0
1143,-1.0448,1.0432,0.0,0.0,0.00704697073996991,-0.003998712268799758,-0.00704697073996991,-0.003998712268799758,0.0,0.0
1144,-1.0442,1.0422,0.0,0.0,0.004571172292691761,0.0054319893031408275,-0.004571172292691761,0.0054319893031408275,0.0,0.0
1145,-1.0431,1.0412,0.0,0.0,-0.004228729380310505,-0.013182077078825223,0.004228729380310505,-0.013182077078825223,0.0,0.0
1146,-1.0377,1.044,0.0,0.0,-0.018050721963550037,-0.0004880495171843596,0.018050721963550037,-0.0004880495171843596,0.0,0.0
1147,-1.0363,1.0437,0.0,0.0,0.011399368501237975,0.0126485103049641,-0.011399368501237975,0.0126485103049641,0.0,0.0
1148,-0.9583,1.1197,0.0,0.0,0.01536678385790351,-0.013971488513045723,-0.01536678385790351,-0.013971488513045723,0.0,0.0
1149,-0.9488,1.125,0.0,0.0,0.003850127899541166,-0.0020659304397261736,-0.003850127899541166,-0.0020659304397261736,0.0,0.0
1150,-0.9506,1.1218,0.0,0.0,0.0217820431383875,-0.0038033344580977644,-0.0217820431383875,-0.0038033344580977644,0.0,0.0
1151,-0.9626,1.1225,0.0,0.0,0.01643452511265749,-0.0022468448230729345,-0.01643452511265749,-0.0022468448230729345,0.0,0.0
1152,-0.9848,1.1245,0.0,0.0,-0.00022429554980698464,-0.012934740316910102,0.00022429554980698464,-0.012934740316910102,0.0,0.0
1153,-1.0246,1.1099,0.0,0.0,-0.017074744470587662,0.01775173010393765,0.017074744470587662,0.01775173010393765,0.0,0.0
1154,-1.0844,1.0676,0.0,0.0,-0.000870904947175826,-0.0036331764892126688,0.000870904947175826,-0.0036331764892126688,0.0,0.0
1155,-1.0778,1.0853,0.0,0.0,0.004140308007193429,-0.001818715219217398,-0.004140308007193429,-0.001818715219217398,0.0,0.0
1156,-1.0761,1.0968,0.0,0.0,0.0022905693440060867,0.00013336434664885274,-0.0022905693440060867,0.00013336434664885274,0.0,0.0
1157,-1.0747,1.1083,0.0,0.0,0.022933344110004698,0.006144829651363033,-0.022933344110004698,0.006144829651363033,0.0,0.0
1158,-1.0823,1.123,0.0,0.0,-0.011932935275099097,0.011689852462406104,0.011932935275099097,0.011689852462406104,0.0,0.0
1159,-1.0933,1.13,0.0,0.0,-0.00010152353672122913,-0.00807490718414541,0.00010152353672122913,-0.00807490718414541,0.0,0.0
1160,-1.1742,1.0613,0.0,0.0,0.010433722027815054,0.015101823592068147,-0.010433722027815054,0.015101823592068147,0.0,0.0
1161,-1.1679,1.0725,0.0,0.0,0.0033900936765196743,-0.0007075836823977203,-0.0033900936765196743,-0.0007075836823977203,0.0,0.0
1162,-1.1533,1.0879,0.0,0.0,-0.008212856680348683,-0.01780277749460318,0.008212856680348683,-0.01780277749460318,0.0,0.0
1163,-1.1513,1.0876,0.0,0.0,0.003946753317586631,0.01264212938113091,-0.003946753317586631,0.01264212938113091,0.0,0.0
1164,-1.1533,1.0926,0.0,0.0,0.003676019834949809,0.00020545055475296024,-0.003676019834949809,0.00020545055475296024,0.0,0.0
1165,-1.157,1.0945,0.0,0.0,0.019305333130561753,0.011290892796073726,-0.019305333130561753,0.011290892796073726,0.0,0.0
1166,-1.1526,1.0945,0.0,0.0,-0.018671798549980637,0.0032883027487044824,0.018671798549980637,0.0032883027487044824,0.0,0.0
1167,-1.1489,1.0883,0.0,0.0,-0.009782563943313696,-0.013526343112301676,0.009782563943313696,-0.013526343112301676,0.0,0.0
1168,-1.1576,1.0824,0.0,0.0,0.014995778715030827,0.00032102123951268584,-0.014995778715030827,0.00032102123951268584,0.0,0.0
1169,-1.2499,1.0023,0.0,0.0,-0.0006342638290191958,0.003443571895312133,0.0006342638290191958,0.003443571895312133,0.0,0.0
1170,-1.181,1.0677,0.0,0.0,-0.005100181263814891,-0.00551828370164684,0.005100181263814891,-0.00551828370164684,0.0,0.0
1171,-1.186,1.0604,0.0,0.0,-0.00023478761170984603,-0.0021652297687112616,0.00023478761170984603,-0.0021652297687112616,0.0,0.0
1172,-1.1242,1.1253,0.0,0.0,0.0007168815999832273,0.0002356566327652235,-0.0007168815999832273,0.0002356566327652235,0.0,0.0
1173,-1.1299,1.116,0.0,0.0,0.0031005212758991444,0.003128475799358839,-0.0031005212758991444,0.003128475799358839,0.0,0.0
1174,-1.1177,1.1147,0.0,0.0,-0.006251786088947951,-0.003696378020512847,0.006251786088947951,-0.003696378020512847,0.0,0.0
1175,-1.0294,1.1834,0.0,0.0,0.005309536336246732,-0.0014266530276951846,-0.005309536336246732,-0.0014266530276951846,0.0,0.0
1176,-1.0134,1.1777,0.0,0.0,-0.0020614941783945262,0.0002594088621004877,0.0020614941783945262,0.0002594088621004877,0.0,0.0
1177,-1.0027,1.1672,0.0,0.0,-0.0007531617097776568,-0.0010273591224953544,0.0007531617097776568,-0.0010273591224953544,0.0,0.0
